Vernier Format 2
robotVelData.cmbl 11/14/2019 22:07:14 .
Data Set
X	Y1	W	Z2	Y2	Z1
x	y1	w	z2	y2	z1
					

 	 	57710	 	 	 
 	 	57720	 	 	 
 	 	57730	 	 	 
 	 	57740	 	 	 
 	 	57750	 	 	 
 	 	57760	 	 	 
 	 	57770	 	 	 
 	 	57780	 	 	 
 	 	57790	 	 	 
 	 	57800	 	 	 
 	 	57810	 	 	 
 	 	57820	 	 	 
 	 	57830	 	 	 
 	 	57840	 	 	 
 	 	57850	 	 	 
 	 	57860	 	 	 
 	 	57870	 	 	 
 	 	57880	 	 	 
 	 	57890	 	 	 
 	 	57900	 	 	 
 	 	57910	 	 	 
 	 	57920	 	 	 
 	 	57930	 	 	 
 	 	57940	 	 	 
 	 	57950	 	 	 
 	 	57960	 	 	 
 	 	57970	 	 	 
 	 	57980	 	 	 
 	 	57990	 	 	 
 	 	58000	 	 	 
 	 	58010	 	 	 
 	 	58020	 	 	 
 	 	58030	 	 	 
 	 	58040	 	 	 
 	 	58050	 	 	 
 	 	58060	 	 	 
 	 	58070	 	 	 
 	 	58080	 	 	 
 	 	58090	 	 	 
 	 	58100	 	 	 
 	 	58110	 	 	 
 	 	58120	 	 	 
 	 	58130	 	 	 
 	 	58140	 	 	 
 	 	58150	 	 	 
 	 	58160	 	 	 
 	 	58170	 	 	 
 	 	58180	 	 	 
 	 	58190	 	 	 
 	 	58200	 	 	 
 	 	58210	 	 	 
 	 	58220	 	 	 
 	 	58230	 	 	 
 	 	58240	 	 	 
 	 	58250	 	 	 
 	 	58260	 	 	 
 	 	58270	 	 	 
 	 	58280	 	 	 
 	 	58290	 	 	 
 	 	58300	 	 	 
 	 	58310	 	 	 
 	 	58320	 	 	 
 	 	58330	 	 	 
 	 	58340	 	 	 
 	 	58350	 	 	 
 	 	58360	 	 	 
 	 	58370	 	 	 
 	 	58380	 	 	 
 	 	58390	 	 	 
 	 	58400	 	 	 
 	 	58410	 	 	 
 	 	58420	 	 	 
 	 	58430	 	 	 
 	 	58440	 	 	 
 	 	58450	 	 	 
 	 	58460	 	 	 
 	 	58470	 	 	 
 	 	58480	 	 	 
 	 	58490	 	 	 
 	 	58500	 	 	 
 	 	58510	 	 	 
 	 	58520	 	 	 
 	 	58530	 	 	 
 	 	58540	 	 	 
 	 	58550	 	 	 
 	 	58560	 	 	 
 	 	58570	 	 	 
 	 	58580	 	 	 
 	 	58590	 	 	 
 	 	58600	 	 	 
 	 	58610	 	 	 
 	 	58620	 	 	 
 	 	58630	 	 	 
 	 	58640	 	 	 
 	 	58650	 	 	 
 	 	58660	 	 	 
 	 	58670	 	 	 
 	 	58680	 	 	 
 	 	58690	 	 	 
 	 	58700	 	 	 
 	 	58710	 	 	 
 	 	58720	 	 	 
 	 	58730	 	 	 
 	 	58740	 	 	 
 	 	58750	 	 	 
 	 	58760	 	 	 
 	 	58770	 	 	 
 	 	58780	 	 	 
 	 	58790	 	 	 
 	 	58800	 	 	 
 	 	58810	 	 	 
 	 	58820	 	 	 
 	 	58830	 	 	 
 	 	58840	 	 	 
 	 	58850	 	 	 
 	 	58860	 	 	 
 	 	58870	 	 	 
 	 	58880	 	 	 
 	 	58890	 	 	 
 	 	58900	 	 	 
 	 	58910	 	 	 
 	 	58920	 	 	 
 	 	58930	 	 	 
 	 	58940	 	 	 
 	 	58950	 	 	 
 	 	58960	 	 	 
 	 	58970	 	 	 
 	 	58980	 	 	 
 	 	58990	 	 	 
 	 	59000	 	 	 
 	 	59010	 	 	 
 	 	59020	 	 	 
 	 	59030	 	 	 
 	 	59040	 	 	 
 	 	59050	 	 	 
 	 	59060	 	 	 
 	 	59070	 	 	 
 	 	59080	 	 	 
 	 	59090	 	 	 
 	 	59100	 	 	 
 	 	59110	 	 	 
 	 	59120	 	 	 
 	 	59130	 	 	 
 	 	59140	 	 	 
 	 	59150	 	 	 
 	 	59160	 	 	 
 	 	59170	 	 	 
 	 	59180	 	 	 
 	 	59190	 	 	 
 	 	59200	 	 	 
 	 	59210	 	 	 
 	 	59220	 	 	 
 	 	59230	 	 	 
 	 	59240	 	 	 
 	 	59250	 	 	 
 	 	59260	 	 	 
 	 	59270	 	 	 
 	 	59280	 	 	 
 	 	59290	 	 	 
 	 	59300	 	 	 
 	 	59310	 	 	 
 	 	59320	 	 	 
 	 	59330	 	 	 
 	 	59340	 	 	 
 	 	59350	 	 	 
 	 	59360	 	 	 
 	 	59370	 	 	 
 	 	59380	 	 	 
 	 	59390	 	 	 
 	 	59400	 	 	 
 	 	59410	 	 	 
 	 	59420	 	 	 
 	 	59430	 	 	 
 	 	59440	 	 	 
 	 	59450	 	 	 
 	 	59460	 	 	 
 	 	59470	 	 	 
 	 	59480	 	 	 
 	 	59490	 	 	 
 	 	59500	 	 	 
 	 	59510	 	 	 
 	 	59520	 	 	 
 	 	59530	 	 	 
 	 	59540	 	 	 
 	 	59550	 	 	 
 	 	59560	 	 	 
 	 	59570	 	 	 
 	 	59580	 	 	 
 	 	59590	 	 	 
 	 	59600	 	 	 
 	 	59610	 	 	 
 	 	59620	 	 	 
 	 	59630	 	 	 
 	 	59640	 	 	 
 	 	59650	 	 	 
 	 	59660	 	 	 
 	 	59670	 	 	 
 	 	59680	 	 	 
 	 	59690	 	 	 
 	 	59700	 	 	 
 	 	59710	 	 	 
 	 	59720	 	 	 
 	 	59730	 	 	 
 	 	59740	 	 	 
 	 	59750	 	 	 
 	 	59760	 	 	 
 	 	59770	 	 	 
 	 	59780	 	 	 
 	 	59790	 	 	 
 	 	59800	 	 	 
 	 	59810	 	 	 
 	 	59820	 	 	 
 	 	59830	 	 	 
 	 	59840	 	 	 
 	 	59850	 	 	 
 	 	59860	 	 	 
 	 	59870	 	 	 
 	 	59880	 	 	 
 	 	59890	 	 	 
 	 	59900	 	 	 
 	 	59910	 	 	 
 	 	59920	 	 	 
 	 	59930	 	 	 
 	 	59940	 	 	 
 	 	59950	 	 	 
 	 	59960	 	 	 
 	 	59970	 	 	 
 	 	59980	 	 	 
 	 	59990	 	 	 
 	 	60000	 	 	 
 	 	60010	 	 	 
 	 	60020	 	 	 
 	 	60030	 	 	 
 	 	60040	 	 	 
 	 	60050	 	 	 
 	 	60060	 	 	 
 	 	60070	 	 	 
 	 	60080	 	 	 
 	 	60090	 	 	 
 	 	60100	 	 	 
 	 	60110	 	 	 
 	 	60120	 	 	 
 	 	60130	 	 	 
 	 	60140	 	 	 
 	 	60150	 	 	 
 	 	60160	 	 	 
 	 	60170	 	 	 
 	 	60180	 	 	 
 	 	60190	 	 	 
 	 	60200	 	 	 
 	 	60210	 	 	 
 	 	60220	 	 	 
 	 	60230	 	 	 
 	 	60240	 	 	 
 	 	60250	 	 	 
 	 	60260	 	 	 
 	 	60270	 	 	 
 	 	60280	 	 	 
 	 	60290	 	 	 
 	 	60300	 	 	 
 	 	60310	 	 	 
 	 	60320	 	 	 
 	 	60330	 	 	 
 	 	60340	 	 	 
 	 	60350	 	 	 
 	 	60360	 	 	 
 	 	60370	 	 	 
 	 	60380	 	 	 
 	 	60390	 	 	 
 	 	60400	 	 	 
 	 	60410	 	 	 
 	 	60420	 	 	 
 	 	60430	 	 	 
 	 	60440	 	 	 
 	 	60450	 	 	 
 	 	60460	 	 	 
 	 	60470	 	 	 
 	 	60480	 	 	 
 	 	60490	 	 	 
 	 	60500	 	 	 
 	 	60510	 	 	 
 	 	60520	 	 	 
 	 	60530	 	 	 
 	 	60540	 	 	 
 	 	60550	 	 	 
 	 	60560	 	 	 
 	 	60570	 	 	 
 	 	60580	 	 	 
 	 	60590	 	 	 
 	 	60600	 	 	 
 	 	60610	 	 	 
 	 	60620	 	 	 
 	 	60630	 	 	 
 	 	60640	 	 	 
 	 	60650	 	 	 
 	 	60660	 	 	 
 	 	60670	 	 	 
 	 	60680	 	 	 
 	 	60690	 	 	 
 	 	60700	 	 	 
 	 	60710	 	 	 
 	 	60720	 	 	 
 	 	60730	 	 	 
 	 	60740	 	 	 
 	 	60750	 	 	 
 	 	60760	 	 	 
 	 	60770	 	 	 
 	 	60780	 	 	 
 	 	60790	 	 	 
 	 	60800	 	 	 
 	 	60810	 	 	 
 	 	60820	 	 	 
 	 	60830	 	 	 
 	 	60840	 	 	 
 	 	60850	 	 	 
 	 	60860	 	 	 
 	 	60870	 	 	 
 	 	60880	 	 	 
 	 	60890	 	 	 
 	 	60900	 	 	 
 	 	60910	 	 	 
 	 	60920	 	 	 
 	 	60930	 	 	 
 	 	60940	 	 	 
 	 	60950	 	 	 
 	 	60960	 	 	 
 	 	60970	 	 	 
 	 	60980	 	 	 
 	 	60990	 	 	 
 	 	61000	 	 	 
 	 	61010	 	 	 
 	 	61020	 	 	 
 	 	61030	 	 	 
 	 	61040	 	 	 
 	 	61050	 	 	 
 	 	61060	 	 	 
 	 	61070	 	 	 
 	 	61080	 	 	 
 	 	61090	 	 	 
 	 	61100	 	 	 
 	 	61110	 	 	 
 	 	61120	 	 	 
 	 	61130	 	 	 
 	 	61140	 	 	 
 	 	61150	 	 	 
 	 	61160	 	 	 
 	 	61170	 	 	 
 	 	61180	 	 	 
 	 	61190	 	 	 
 	 	61200	 	 	 
 	 	61210	 	 	 
 	 	61220	 	 	 
 	 	61230	 	 	 
 	 	61240	 	 	 
 	 	61250	 	 	 
 	 	61260	 	 	 
 	 	61270	 	 	 
 	 	61280	 	 	 
 	 	61290	 	 	 
 	 	61300	 	 	 
 	 	61310	 	 	 
 	 	61320	 	 	 
 	 	61330	 	 	 
 	 	61340	 	 	 
 	 	61350	 	 	 
 	 	61360	 	 	 
 	 	61370	 	 	 
 	 	61380	 	 	 
 	 	61390	 	 	 
 	 	61400	 	 	 
 	 	61410	 	 	 
 	 	61420	 	 	 
 	 	61430	 	 	 
 	 	61440	 	 	 
 	 	61450	 	 	 
 	 	61460	 	 	 
 	 	61470	 	 	 
 	 	61480	 	 	 
 	 	61490	 	 	 
 	 	61500	 	 	 
 	 	61510	 	 	 
 	 	61520	 	 	 
 	 	61530	 	 	 
 	 	61540	 	 	 
 	 	61550	 	 	 
 	 	61560	 	 	 
 	 	61570	 	 	 
 	 	61580	 	 	 
 	 	61590	 	 	 
 	 	61600	 	 	 
 	 	61610	 	 	 
 	 	61620	 	 	 
 	 	61630	 	 	 
 	 	61640	 	 	 
 	 	61650	 	 	 
 	 	61660	 	 	 
 	 	61670	 	 	 
 	 	61680	 	 	 
 	 	61690	 	 	 
 	 	61700	 	 	 
 	 	61710	 	 	 
 	 	61720	 	 	 
 	 	61730	 	 	 
 	 	61740	 	 	 
 	 	61750	 	 	 
 	 	61760	 	 	 
 	 	61770	 	 	 
 	 	61780	 	 	 
 	 	61790	 	 	 
 	 	61800	 	 	 
 	 	61810	 	 	 
 	 	61820	 	 	 
 	 	61830	 	 	 
 	 	61840	 	 	 
 	 	61850	 	 	 
 	 	61860	 	 	 
 	 	61870	 	 	 
 	 	61880	 	 	 
 	 	61890	 	 	 
 	 	61900	 	 	 
 	 	61910	 	 	 
 	 	61920	 	 	 
 	 	61930	 	 	 
 	 	61940	 	 	 
 	 	61950	 	 	 
 	 	61960	 	 	 
 	 	61970	 	 	 
 	 	61980	 	 	 
 	 	61990	 	 	 
 	 	62000	 	 	 
 	 	62010	 	 	 
 	 	62020	 	 	 
 	 	62030	 	 	 
 	 	62040	 	 	 
 	 	62050	 	 	 
 	 	62060	 	 	 
 	 	62070	 	 	 
 	 	62080	 	 	 
 	 	62090	 	 	 
 	 	62100	 	 	 
 	 	62110	 	 	 
 	 	62120	 	 	 
 	 	62130	 	 	 
 	 	62140	 	 	 
 	 	62150	 	 	 
 	 	62160	 	 	 
 	 	62170	 	 	 
 	 	62180	 	 	 
 	 	62190	 	 	 
 	 	62200	 	 	 
 	 	62210	 	 	 
 	 	62220	 	 	 
 	 	62230	 	 	 
 	 	62240	 	 	 
 	 	62250	 	 	 
 	 	62260	 	 	 
 	 	62270	 	 	 
 	 	62280	 	 	 
 	 	62290	 	 	 
 	 	62300	 	 	 
 	 	62310	 	 	 
 	 	62320	 	 	 
 	 	62330	 	 	 
 	 	62340	 	 	 
 	 	62350	 	 	 
 	 	62360	 	 	 
 	 	62370	 	 	 
 	 	62380	 	 	 
 	 	62390	 	 	 
 	 	62400	 	 	 
 	 	62410	 	 	 
 	 	62420	 	 	 
 	 	62430	 	 	 
 	 	62440	 	 	 
 	 	62450	 	 	 
 	 	62460	 	 	 
 	 	62470	 	 	 
 	 	62480	 	 	 
 	 	62490	 	 	 
 	 	62500	 	 	 
 	 	62510	 	 	 
 	 	62520	 	 	 
 	 	62530	 	 	 
 	 	62540	 	 	 
 	 	62550	 	 	 
 	 	62560	 	 	 
 	 	62570	 	 	 
 	 	62580	 	 	 
 	 	62590	 	 	 
 	 	62600	 	 	 
 	 	62610	 	 	 
 	 	62620	 	 	 
 	 	62630	 	 	 
 	 	62640	 	 	 
 	 	62650	 	 	 
 	 	62660	 	 	 
 	 	62670	 	 	 
 	 	62680	 	 	 
 	 	62690	 	 	 
 	 	62700	 	 	 
 	 	62710	 	 	 
 	 	62720	 	 	 
 	 	62730	 	 	 
 	 	62740	 	 	 
 	 	62750	 	 	 
 	 	62760	 	 	 
 	 	62770	 	 	 
 	 	62780	 	 	 
 	 	62790	 	 	 
 	 	62800	 	 	 
 	 	62810	 	 	 
 	 	62820	 	 	 
 	 	62830	 	 	 
 	 	62840	 	 	 
 	 	62850	 	 	 
 	 	62860	 	 	 
 	 	62870	 	 	 
 	 	62880	 	 	 
 	 	62890	 	 	 
 	 	62900	 	 	 
 	 	62910	 	 	 
 	 	62920	 	 	 
 	 	62930	 	 	 
 	 	62940	 	 	 
 	 	62950	 	 	 
 	 	62960	 	 	 
 	 	62970	 	 	 
 	 	62980	 	 	 
 	 	62990	 	 	 
 	 	63000	 	 	 
 	 	63010	 	 	 
 	 	63020	 	 	 
 	 	63030	 	 	 
 	 	63040	 	 	 
 	 	63050	 	 	 
 	 	63060	 	 	 
 	 	63070	 	 	 
 	 	63080	 	 	 
 	 	63090	 	 	 
 	 	63100	 	 	 
 	 	63110	 	 	 
 	 	63120	 	 	 
 	 	63130	 	 	 
 	 	63140	 	 	 
 	 	63150	 	 	 
 	 	63160	 	 	 
 	 	63170	 	 	 
 	 	63180	 	 	 
 	 	63190	 	 	 
 	 	63200	 	 	 
 	 	63210	 	 	 
 	 	63220	 	 	 
 	 	63230	 	 	 
 	 	63240	 	 	 
 	 	63250	 	 	 
 	 	63260	 	 	 
 	 	63270	 	 	 
 	 	63280	 	 	 
 	 	63290	 	 	 
 	 	63300	 	 	 
 	 	63310	 	 	 
 	 	63320	 	 	 
 	 	63330	 	 	 
 	 	63340	 	 	 
 	 	63350	 	 	 
 	 	63360	 	 	 
 	 	63370	 	 	 
 	 	63380	 	 	 
 	 	63390	 	 	 
 	 	63400	 	 	 
 	 	63410	 	 	 
 	 	63420	 	 	 
 	 	63430	 	 	 
 	 	63440	 	 	 
 	 	63450	 	 	 
 	 	63460	 	 	 
 	 	63470	 	 	 
 	 	63480	 	 	 
 	 	63490	 	 	 
 	 	63500	 	 	 
 	 	63510	 	 	 
 	 	63520	 	 	 
 	 	63530	 	 	 
 	 	63540	 	 	 
 	 	63550	 	 	 
 	 	63560	 	 	 
 	 	63570	 	 	 
 	 	63580	 	 	 
 	 	63590	 	 	 
 	 	63600	 	 	 
 	 	63610	 	 	 
 	 	63620	 	 	 
 	 	63630	 	 	 
 	 	63640	 	 	 
 	 	63650	 	 	 
 	 	63660	 	 	 
 	 	63670	 	 	 
 	 	63680	 	 	 
 	 	63690	 	 	 
 	 	63700	 	 	 
 	 	63710	 	 	 
 	 	63720	 	 	 
 	 	63730	 	 	 
 	 	63740	 	 	 
 	 	63750	 	 	 
 	 	63760	 	 	 
 	 	63770	 	 	 
 	 	63780	 	 	 
 	 	63790	 	 	 
 	 	63800	 	 	 
 	 	63810	 	 	 
 	 	63820	 	 	 
 	 	63830	 	 	 
 	 	63840	 	 	 
 	 	63850	 	 	 
 	 	63860	 	 	 
 	 	63870	 	 	 
 	 	63880	 	 	 
 	 	63890	 	 	 
 	 	63900	 	 	 
 	 	63910	 	 	 
 	 	63920	 	 	 
 	 	63930	 	 	 
 	 	63940	 	 	 
 	 	63950	 	 	 
 	 	63960	 	 	 
 	 	63970	 	 	 
 	 	63980	 	 	 
 	 	63990	 	 	 
 	 	64000	 	 	 
 	 	64010	 	 	 
 	 	64020	 	 	 
 	 	64030	 	 	 
 	 	64040	 	 	 
 	 	64050	 	 	 
 	 	64060	 	 	 
 	 	64070	 	 	 
 	 	64080	 	 	 
 	 	64090	 	 	 
 	 	64100	 	 	 
 	 	64110	 	 	 
 	 	64120	 	 	 
 	 	64130	 	 	 
 	 	64140	 	 	 
 	 	64150	 	 	 
 	 	64160	 	 	 
 	 	64170	 	 	 
 	 	64180	 	 	 
 	 	64190	 	 	 
 	 	64200	 	 	 
 	 	64210	 	 	 
 	 	64220	 	 	 
 	 	64230	 	 	 
 	 	64240	 	 	 
 	 	64250	 	 	 
 	 	64260	 	 	 
 	 	64270	 	 	 
 	 	64280	 	 	 
 	 	64290	 	 	 
 	 	64300	 	 	 
 	 	64310	 	 	 
 	 	64320	 	 	 
 	 	64330	 	 	 
 	 	64340	 	 	 
 	 	64350	 	 	 
 	 	64360	 	 	 
 	 	64370	 	 	 
 	 	64380	 	 	 
 	 	64390	 	 	 
 	 	64400	 	 	 
 	 	64410	 	 	 
 	 	64420	 	 	 
 	 	64430	 	 	 
 	 	64440	 	 	 
 	 	64450	 	 	 
 	 	64460	 	 	 
 	 	64470	 	 	 
 	 	64480	 	 	 
 	 	64490	 	 	 
 	 	64500	 	 	 
 	 	64510	 	 	 
 	 	64520	 	 	 
 	 	64530	 	 	 
 	 	64540	 	 	 
 	 	64550	 	 	 
 	 	64560	 	 	 
 	 	64570	 	 	 
 	 	64580	 	 	 
 	 	64590	 	 	 
 	 	64600	 	 	 
 	 	64610	 	 	 
 	 	64620	 	 	 
 	 	64630	 	 	 
 	 	64640	 	 	 
 	 	64650	 	 	 
 	 	64660	 	 	 
 	 	64670	 	 	 
 	 	64680	 	 	 
 	 	64690	 	 	 
 	 	64700	 	 	 
 	 	64710	 	 	 
 	 	64720	 	 	 
 	 	64730	 	 	 
 	 	64740	 	 	 
 	 	64750	 	 	 
 	 	64760	 	 	 
 	 	64770	 	 	 
 	 	64780	 	 	 
 	 	64790	 	 	 
 	 	64800	 	 	 
 	 	64810	 	 	 
 	 	64820	 	 	 
 	 	64830	 	 	 
 	 	64840	 	 	 
 	 	64850	 	 	 
 	 	64860	 	 	 
 	 	64870	 	 	 
 	 	64880	 	 	 
 	 	64890	 	 	 
 	 	64900	 	 	 
 	 	64910	 	 	 
 	 	64920	 	 	 
 	 	64930	 	 	 
 	 	64940	 	 	 
 	 	64950	 	 	 
 	 	64960	 	 	 
 	 	64970	 	 	 
 	 	64980	 	 	 
 	 	64990	 	 	 
 	 	65000	 	 	 
 	 	65010	 	 	 
 	 	65020	 	 	 
 	 	65030	 	 	 
 	 	65040	 	 	 
 	 	65050	 	 	 
 	 	65060	 	 	 
 	 	65070	 	 	 
 	 	65080	 	 	 
 	 	65090	 	 	 
 	 	65100	 	 	 
 	 	65110	 	 	 
 	 	65120	 	 	 
 	 	65130	 	 	 
 	 	65140	 	 	 
 	 	65150	 	 	 
 	 	65160	 	 	 
 	 	65170	 	 	 
 	 	65180	 	 	 
 	 	65190	 	 	 
 	 	65200	 	 	 
 	 	65210	 	 	 
 	 	65220	 	 	 
 	 	65230	 	 	 
 	 	65240	 	 	 
 	 	65250	 	 	 
 	 	65260	 	 	 
 	 	65270	 	 	 
 	 	65280	 	 	 
 	 	65290	 	 	 
 	 	65300	 	 	 
 	 	65310	 	 	 
 	 	65320	 	 	 
 	 	65330	 	 	 
 	 	65340	 	 	 
 	 	65350	 	 	 
 	 	65360	 	 	 
 	 	65370	 	 	 
 	 	65380	 	 	 
 	 	65390	 	 	 
 	 	65400	 	 	 
 	 	65410	 	 	 
 	 	65420	 	 	 
 	 	65430	 	 	 
 	 	65440	 	 	 
 	 	65450	 	 	 
 	 	65460	 	 	 
 	 	65470	 	 	 
 	 	65480	 	 	 
 	 	65490	 	 	 
 	 	65500	 	 	 
 	 	65510	 	 	 
 	 	65520	 	 	 
 	 	65530	 	 	 
 	 	65540	 	 	 
 	 	65550	 	 	 
 	 	65560	 	 	 
 	 	65570	 	 	 
 	 	65580	 	 	 
 	 	65590	 	 	 
 	 	65600	 	 	 
 	 	65610	 	 	 
 	 	65620	 	 	 
 	 	65630	 	 	 
 	 	65640	 	 	 
 	 	65650	 	 	 
 	 	65660	 	 	 
 	 	65670	 	 	 
 	 	65680	 	 	 
 	 	65690	 	 	 
 	 	65700	 	 	 
 	 	65710	 	 	 
 	 	65720	 	 	 
 	 	65730	 	 	 
 	 	65740	 	 	 
 	 	65750	 	 	 
 	 	65760	 	 	 
 	 	65770	 	 	 
 	 	65780	 	 	 
 	 	65790	 	 	 
 	 	65800	 	 	 
 	 	65810	 	 	 
 	 	65820	 	 	 
 	 	65830	 	 	 
 	 	65840	 	 	 
 	 	65850	 	 	 
 	 	65860	 	 	 
 	 	65870	 	 	 
 	 	65880	 	 	 
 	 	65890	 	 	 
 	 	65900	 	 	 
 	 	65910	 	 	 
 	 	65920	 	 	 
 	 	65930	 	 	 
 	 	65940	 	 	 
 	 	65950	 	 	 
 	 	65960	 	 	 
 	 	65970	 	 	 
 	 	65980	 	 	 
 	 	65990	 	 	 
 	 	66000	 	 	 
 	 	66010	 	 	 
 	 	66020	 	 	 
 	 	66030	 	 	 
 	 	66040	 	 	 
 	 	66050	 	 	 
 	 	66060	 	 	 
 	 	66070	 	 	 
 	 	66080	 	 	 
 	 	66090	 	 	 
 	 	66100	 	 	 
 	 	66110	 	 	 
 	 	66120	 	 	 
 	 	66130	 	 	 
 	 	66140	 	 	 
 	 	66150	 	 	 
 	 	66160	 	 	 
 	 	66170	 	 	 
 	 	66180	 	 	 
 	 	66190	 	 	 
 	 	66200	 	 	 
 	 	66210	 	 	 
 	 	66220	 	 	 
 	 	66230	 	 	 
 	 	66240	 	 	 
 	 	66250	 	 	 
 	 	66260	 	 	 
 	 	66270	 	 	 
 	 	66280	 	 	 
 	 	66290	 	 	 
 	 	66300	 	 	 
 	 	66310	 	 	 
 	 	66320	 	 	 
 	 	66330	 	 	 
 	 	66340	 	 	 
 	 	66350	 	 	 
 	 	66360	 	 	 
 	 	66370	 	 	 
 	 	66380	 	 	 
 	 	66390	 	 	 
 	 	66400	 	 	 
 	 	66410	 	 	 
 	 	66420	 	 	 
 	 	66430	 	 	 
 	 	66440	 	 	 
 	 	66450	 	 	 
 	 	66460	 	 	 
 	 	66470	 	 	 
 	 	66480	 	 	 
 	 	66490	 	 	 
 	 	66500	 	 	 
 	 	66510	 	 	 
 	 	66520	 	 	 
 	 	66530	 	 	 
 	 	66540	 	 	 
 	 	66550	 	 	 
 	 	66560	 	 	 
 	 	66570	 	 	 
 	 	66580	 	 	 
 	 	66590	 	 	 
 	 	66600	 	 	 
 	 	66610	 	 	 
 	 	66620	 	 	 
 	 	66630	 	 	 
 	 	66640	 	 	 
 	 	66650	 	 	 
 	 	66660	 	 	 
 	 	66670	 	 	 
 	 	66680	 	 	 
 	 	66690	 	 	 
 	 	66700	 	 	 
 	 	66710	 	 	 
 	 	66720	 	 	 
 	 	66730	 	 	 
 	 	66740	 	 	 
 	 	66750	 	 	 
 	 	66760	 	 	 
 	 	66770	 	 	 
 	 	66780	 	 	 
 	 	66790	 	 	 
 	 	66800	 	 	 
 	 	66810	 	 	 
 	 	66820	 	 	 
 	 	66830	 	 	 
 	 	66840	 	 	 
 	 	66850	 	 	 
 	 	66860	 	 	 
 	 	66870	 	 	 
 	 	66880	 	 	 
 	 	66890	 	 	 
 	 	66900	 	 	 
 	 	66910	 	 	 
 	 	66920	 	 	 
 	 	66930	 	 	 
 	 	66940	 	 	 
 	 	66950	 	 	 
 	 	66960	 	 	 
 	 	66970	 	 	 
 	 	66980	 	 	 
 	 	66990	 	 	 
 	 	67000	 	 	 
 	 	67010	 	 	 
 	 	67020	 	 	 
 	 	67030	 	 	 
 	 	67040	 	 	 
 	 	67050	 	 	 
 	 	67060	 	 	 
 	 	67070	 	 	 
 	 	67080	 	 	 
 	 	67090	 	 	 
 	 	67100	 	 	 
 	 	67110	 	 	 
 	 	67120	 	 	 
 	 	67130	 	 	 
 	 	67140	 	 	 
 	 	67150	 	 	 
 	 	67160	 	 	 
 	 	67170	 	 	 
 	 	67180	 	 	 
 	 	67190	 	 	 
 	 	67200	 	 	 
 	 	67210	 	 	 
 	 	67220	 	 	 
 	 	67230	 	 	 
 	 	67240	 	 	 
 	 	67250	 	 	 
 	 	67260	 	 	 
 	 	67270	 	 	 
 	 	67280	 	 	 
 	 	67290	 	 	 
 	 	67300	 	 	 
 	 	67310	 	 	 
 	 	67320	 	 	 
 	 	67330	 	 	 
 	 	67340	 	 	 
 	 	67350	 	 	 
 	 	67360	 	 	 
 	 	67370	 	 	 
 	 	67380	 	 	 
 	 	67390	 	 	 
 	 	67400	 	 	 
 	 	67410	 	 	 
 	 	67420	 	 	 
 	 	67430	 	 	 
 	 	67440	 	 	 
 	 	67450	 	 	 
 	 	67460	 	 	 
 	 	67470	 	 	 
 	 	67480	 	 	 
 	 	67490	 	 	 
 	 	67500	 	 	 
 	 	67510	 	 	 
 	 	67520	 	 	 
 	 	67530	 	 	 
 	 	67540	 	 	 
 	 	67550	 	 	 
 	 	67560	 	 	 
 	 	67570	 	 	 
 	 	67580	 	 	 
 	 	67590	 	 	 
 	 	67600	 	 	 
 	 	67610	 	 	 
 	 	67620	 	 	 
 	 	67630	 	 	 
 	 	67640	 	 	 
 	 	67650	 	 	 
 	 	67660	 	 	 
 	 	67670	 	 	 
 	 	67680	 	 	 
 	 	67690	 	 	 
 	 	67700	 	 	 
 	 	67710	 	 	 
 	 	67720	 	 	 
 	 	67730	 	 	 
 	 	67740	 	 	 
 	 	67750	 	 	 
 	 	67760	 	 	 
 	 	67770	 	 	 
 	 	67780	 	 	 
 	 	67790	 	 	 
 	 	67800	 	 	 
 	 	67810	 	 	 
 	 	67820	 	 	 
 	 	67830	 	 	 
 	 	67840	 	 	 
 	 	67850	 	 	 
 	 	67860	 	 	 
 	 	67870	 	 	 
 	 	67880	 	 	 
 	 	67890	 	 	 
 	 	67900	 	 	 
 	 	67910	 	 	 
 	 	67920	 	 	 
 	 	67930	 	 	 
 	 	67940	 	 	 
 	 	67950	 	 	 
 	 	67960	 	 	 
 	 	67970	 	 	 
 	 	67980	 	 	 
 	 	67990	 	 	 
 	 	68000	 	 	 
 	 	68010	 	 	 
 	 	68020	 	 	 
 	 	68030	 	 	 
 	 	68040	 	 	 
 	 	68050	 	 	 
 	 	68060	 	 	 
 	 	68070	 	 	 
 	 	68080	 	 	 
 	 	68090	 	 	 
 	 	68100	 	 	 
 	 	68110	 	 	 
 	 	68120	 	 	 
 	 	68130	 	 	 
 	 	68140	 	 	 
 	 	68150	 	 	 
 	 	68160	 	 	 
 	 	68170	 	 	 
 	 	68180	 	 	 
 	 	68190	 	 	 
 	 	68200	 	 	 
 	 	68210	 	 	 
 	 	68220	 	 	 
 	 	68230	 	 	 
 	 	68240	 	 	 
 	 	68250	 	 	 
 	 	68260	 	 	 
 	 	68270	 	 	 
 	 	68280	 	 	 
 	 	68290	 	 	 
 	 	68300	 	 	 
 	 	68310	 	 	 
 	 	68320	 	 	 
 	 	68330	 	 	 
 	 	68340	 	 	 
 	 	68350	 	 	 
 	 	68360	 	 	 
 	 	68370	 	 	 
 	 	68380	 	 	 
 	 	68390	 	 	 
 	 	68400	 	 	 
